time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi
0.01,0.004099782330564466,4.2247390350117766e-05,1.000005069686842,-5.3089636462908296e-05,0.005151938420407428,0.0006182326104488912,-0.0010075346264362306,0.00024235152288194388,0.0
0.02,0.00909762012048972,0.00020810608655358334,1.0000249727303865,-0.00026151382107362267,0.011432406614272476,0.0013718887937126973,0.001623489045744991,0.0517429739946736,0.0
0.03,0.014091147588115645,0.0004995594558635011,1.0000599471347036,-0.0006277649266288364,0.017707458297389456,0.0021248949956867345,-0.00021411126121697672,0.057214891974299346,0.0
0.04,0.019127824561163506,0.0009213183800132123,1.0001105582056016,-0.001157762821706699,0.02403673324820227,0.002884407989784272,-0.002165044744318314,0.04804060300640383,0.0
0.05,0.024155253204600474,0.0014709665603400267,1.0001765159872409,-0.0018484710958561869,0.030354386405269662,0.003642526368632359,-0.004284975730670895,0.050479136595514514,0.0
0.060000000000000005,0.02931977788451852,0.0021703973835449277,1.0002604476860253,-0.002727401790206101,0.036844319522755145,0.004421318342730618,-0.007277869043306905,0.05284758911383119,0.0
0.07,0.034024294225287854,0.0029274395759850474,1.0003512927491183,-0.0036787290662970546,0.042756189112696776,0.005130742693523613,-0.010455056467329436,0.054895922296992465,0.0
0.08,0.03891136143825842,0.0038361375133349807,1.0004603365016003,-0.004820632572021351,0.048897458894243934,0.005867695067309271,-0.011829943460402144,0.07548264550645598,0.0
0.09,0.043829404321615056,0.0048778393590186535,1.0005853407230823,-0.006129673718273658,0.05507765385120104,0.006609318462144124,-0.015733718038497924,0.07730450801353375,0.0
0.09999999999999999,0.04872662691287017,0.006043660289423642,1.0007252392347308,-0.007594687506418265,0.06123168525747345,0.007347802230896814,-0.019901880876081364,0.07898414558515378,0.0
0.10999999999999999,0.053600687616642856,0.007333231690262443,1.0008799878028314,-0.00921521072208014,0.06735661057752264,0.008082793269302717,-0.02428789105323999,0.08052377324073197,0.0
0.11999999999999998,0.05844925093756263,0.008746145713274719,1.001049537485593,-0.010990730848019879,0.07344949494130923,0.008813939392957108,-0.028855153836449095,0.081925902604837,0.0
0.12999999999999998,0.06326998809633315,0.010281955372878402,1.0012338346447454,-0.012920686185589156,0.07950741191846154,0.009540889430215386,-0.00896349494691662,0.0834414139570394,0.0
0.13999999999999999,0.06806057764431048,0.011940174652105572,1.0014328209582526,-0.015004465987853563,0.08552744429057739,0.010263293314869287,-0.012776522168760492,0.08457797273887498,0.0
0.15,0.07281870607646031,0.013720278617800835,1.0016464334341362,-0.01724141060435529,0.09150668482148885,0.010980802178578662,-0.01689721161789395,0.08558205221307419,0.0
0.16,0.07754206844255784,0.015621703545057897,1.001874604425407,-0.01963081163748459,0.09744223702531866,0.01169306844303824,-0.021261061619551984,0.08645714874305023,0.0
0.17,0.08227503705606266,0.017664675978446856,1.0021197611174135,-0.022198086512773083,0.10338986079566177,0.012406783295479411,-0.03488449582311791,0.0754559776910697,0.0
0.18000000000000002,0.08692158471469115,0.019808094574864283,1.0023769713489836,-0.024891585759202188,0.10922888479122263,0.013107466174946715,-0.03971177915241912,0.07616960525502231,0.0
0.19000000000000003,0.0915264861663175,0.022070904604181714,1.0026485085525019,-0.027735116705031353,0.11501557461959636,0.013801868954351561,-0.04460985715278088,0.07675988021097781,0.0
0.20000000000000004,0.09608747686491631,0.024452388221484055,1.002934286586578,-0.030727777279735958,0.12074708456832012,0.014489650148198415,-0.04955425214654744,0.07722924732676711,0.0
