time,throttle,thrust
0.01,12.852254205525975,0.5592171916617146
0.02,7.067152656641412,0.3075003963112087
0.03,7.070391228889769,0.30764131052351407
0.04,7.069240994945604,0.3075912624474549
0.05,7.072569881833144,0.30773610635941306
0.060000000000000005,7.075974762278428,0.30788425684337545
0.07,7.079458262309365,0.30803582816100594
0.08,7.083023080452311,0.30819093772846423
0.09,6.933788066555015,0.30169754100329205
0.09999999999999999,6.958940816849188,0.302791967720749
0.10999999999999999,6.961833236523676,0.302917820414106
0.11999999999999998,6.964706427170137,0.3030428364290967
0.12999999999999998,6.967462681631234,0.303162764408624
0.13999999999999999,7.056064480052616,0.3070179362794137
0.15,7.05925144600829,0.30715660503924
0.16,7.062658959285959,0.3073048700809375
0.17,7.066124666863799,0.30745566722732187
0.18000000000000002,7.069758078291369,0.307613761371912
0.19000000000000003,7.203552030418527,0.3134352987437531
0.20000000000000004,7.20857304149077,0.3136537690343512
0.21000000000000005,7.213711622152899,0.31387735492061286
0.22000000000000006,7.218969349487292,0.31410612502330804
0.23000000000000007,7.381417200106836,0.32117442832343135
0.24000000000000007,7.388080128171503,0.32146434041674843
0.25000000000000006,7.394741632677479,0.3217541905692977
0.26000000000000006,7.401647028873529,0.3220546527455287
0.2700000000000001,7.498607427017082,0.32627351744312594
0.2800000000000001,7.528003257837342,0.32755256574819297
0.2900000000000001,7.552013130247875,0.32859726446071935
0.3000000000000001,7.56000245939859,0.32894488987642295
0.3100000000000001,7.568090317604295,0.32929680241098885
0.3200000000000001,7.576201929816034,0.3296497485112105
0.3300000000000001,7.669939646681089,0.3337283904319032
0.34000000000000014,7.678495568787415,0.33410066899532587
0.35000000000000014,7.687347732746086,0.33448583740157856
0.36000000000000015,7.696051333147495,0.33486454162699986
0.37000000000000016,7.704896692779068,0.33524941396871555
0.38000000000000017,7.739775460969887,0.336767031538706
0.3900000000000002,7.748835123630203,0.3371612284655086
0.4000000000000002,7.757945755401306,0.33755764312023195
0.4100000000000002,7.767103199967079,0.3379560946565133
0.4200000000000002,7.756443855697617,0.3374922936398199
0.4300000000000002,7.765698519886406,0.3378949753199879
0.4400000000000002,7.787689086360395,0.3388518115784356
0.45000000000000023,7.796952854880693,0.3392548893991262
0.46000000000000024,7.806389033736142,0.33966546900292
0.47000000000000025,7.815768975099426,0.34007360164512
0.48000000000000026,7.795652953056854,0.3391983290918262
0.49000000000000027,7.8051325091701615,0.33961079609279815
0.5000000000000002,7.814543999221306,0.34002030145672807
0.5100000000000002,7.823957724077676,0.3404299040597478
0.5200000000000002,7.833369551947,0.340839424122557
0.5300000000000002,7.828475883061243,0.340626494645171
0.5400000000000003,7.837803085414528,0.3410323325489857
0.5500000000000003,7.847261223125027,0.34144386760923534
0.5600000000000003,7.8567004582269675,0.3418545801940263
0.5700000000000003,7.830314817687473,0.3407065089244472
0.5800000000000003,7.839707152584713,0.3411151808243636
0.5900000000000003,7.848998888146968,0.3415194755250204
0.6000000000000003,7.858257338296291,0.3419223219369298
0.6100000000000003,7.8146873335505225,0.3400265381074954
0.6200000000000003,7.807888589881712,0.3397307165122716
0.6300000000000003,7.801093604213833,0.3394350584322331
0.6400000000000003,7.810190907258425,0.33983089313787607
0.6500000000000004,7.819238607309209,0.34022456955700736
0.6600000000000004,7.828233222634297,0.3406159361952435
0.6700000000000004,7.784671149555009,0.33872049748225197
0.6800000000000004,7.793618679553715,0.33910981538074436
0.6900000000000004,7.802373975586544,0.33949076894588165
0.7000000000000004,7.811128372075782,0.3398716833707846
0.7100000000000004,7.784514723930885,0.33871369121334166
0.7200000000000004,7.793128329336087,0.33908847964716426
0.7300000000000004,7.801667155077806,0.3394600143269966
0.7400000000000004,7.810187582183947,0.3398307484598467
0.7500000000000004,7.818508767109181,0.340192813323393
0.7600000000000005,7.745967145432502,0.3370364392504948
0.7700000000000005,7.754186241679479,0.33739406211164674
0.7800000000000005,7.762316411284087,0.33774781566657314
0.7900000000000005,7.770354851904859,0.3380975779819928
0.8000000000000005,7.767908133247645,0.3379911182812747
0.8100000000000005,7.774817943576222,0.33829177252177367
0.8200000000000005,7.757259849448209,0.337527798519067
0.8300000000000005,7.764908738270662,0.33786061096256703
0.8400000000000005,7.772452848436345,0.33818886435944007
0.8500000000000005,7.779889770823328,0.33851245388586465
0.8600000000000005,7.776967269776049,0.33838529231543873
0.8700000000000006,7.784230412694994,0.3387013204861252
0.8800000000000006,7.791332840731991,0.3390103557570835
0.8900000000000006,7.798276414913628,0.3393124791038409
0.9000000000000006,7.774071259243518,0.33825928337948663
0.9100000000000006,7.780819524297561,0.3385529085888673
0.9200000000000006,7.787405977542367,0.3388394931698809
0.9300000000000006,7.793907423494933,0.33912237898035386
0.9400000000000006,7.800317675642704,0.3394012968376103
0.9500000000000006,7.790166355331518,0.3389596005604203
0.9600000000000006,7.796246543474323,0.33922415693190355
0.9700000000000006,7.802259695384065,0.3394857964754597
0.9800000000000006,7.808075641413802,0.3397388553516378
0.9900000000000007,7.789615932784229,0.3389356510068089
1.0000000000000007,7.795157093614782,0.33917675364519867
1.0100000000000007,7.800251349332709,0.3393984108992981
1.0200000000000007,7.805538900722287,0.3396284786828606
1.0300000000000007,7.810682824394884,0.3398522970499977
1.0400000000000007,7.8156816542237895,0.34006980220775546
1.0500000000000007,7.780760965305351,0.3385503606159867
1.0600000000000007,7.785466468894586,0.3387551027927633
1.0700000000000007,7.7899852790171265,0.3389517217100341
1.0800000000000007,7.794384291930534,0.33914312810522207
1.0900000000000007,7.791936878625946,0.339036638179553
1.1000000000000008,7.796001739707526,0.3392135052226557
1.1100000000000008,7.799919236730703,0.3393839602765794
1.1200000000000008,7.803667117761345,0.33954703513264134
1.1300000000000008,7.807255455224378,0.33970316805428474
1.1400000000000008,7.7230470813507655,0.3360391594221061
1.1500000000000008,7.726244969254484,0.3361783034091584
1.1600000000000008,7.713475634056008,0.3356226941242122
1.1700000000000008,7.716324397583293,0.3357466472855768
1.1800000000000008,7.719004670310501,0.33586326920757026
1.1900000000000008,7.721510620861649,0.33597230615994034
1.2000000000000008,7.702572743873315,0.3351482961290076
1.2100000000000009,7.704713924819558,0.3352414615127955
1.2200000000000009,7.706674332089766,0.3353267612143597
1.2300000000000009,7.708457956354982,0.3354043688726447
1.2400000000000009,7.691021618004102,0.3346456926116935
1.2500000000000009,7.692393594396738,0.33470538897102836
1.260000000000001,7.693567388328353,0.33475646217075894
1.270000000000001,7.69457205497239,0.3348001764367741
1.280000000000001,7.695392370101634,0.3348358693444553
1.290000000000001,7.693707368356622,0.3347625528718178
1.300000000000001,7.7129039443777785,0.3355978192119012
1.310000000000001,7.71314101217349,0.3356081343196505
1.320000000000001,7.713216216895757,0.33561140656846483
1.330000000000001,7.713045342777826,0.3356039716280389
1.340000000000001,7.662042049168874,0.3333847563712139
1.350000000000001,7.661416396661944,0.3333575334706794
1.360000000000001,7.660629170233216,0.3333232802925493
1.370000000000001,7.659572826132732,0.33327731747763334
1.380000000000001,7.658352706776651,0.3332242286024144
1.390000000000001,7.6885087134044765,0.33453635308022733
1.400000000000001,7.686908221142304,0.33446671371783876
1.410000000000001,7.685059948066224,0.3343862931112665
1.420000000000001,7.683052086688236,0.3342989286238319
1.430000000000001,7.614802133359289,0.3313292902536815
1.440000000000001,7.612197690855086,0.33121596779679935
1.450000000000001,7.609110168958539,0.33108162596877677
1.460000000000001,7.606350988424843,0.3309615706722765
1.470000000000001,7.621927426746616,0.33163932042380634
1.480000000000001,7.618451224447214,0.3314880666393392
1.490000000000001,7.570018996332336,0.32938072156514386
1.500000000000001,7.565993296414336,0.3292055584718362
1.5100000000000011,7.561743966741241,0.3290206649762491
1.5200000000000011,7.557269506687335,0.3288259757843351
1.5300000000000011,7.578044563731671,0.32972992375106225
