time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi
0.01,0.0042497575554729956,4.5395150624218686e-05,1.0000054474180748,-5.704522868385822e-05,0.005340402846324672,0.0006408483415589605,-0.0008330664540321166,-0.00014739504391621822,0.0
0.02,0.009197540799963155,0.00021270456744771753,1.0000255245480938,-0.0002672924425914978,0.011557970643302655,0.0013869564771963184,-0.0038128947667650415,0.021874532125539463,0.0
0.03,0.014190957913428682,0.0005066690234224853,1.0000608002828106,-0.0006366990727142361,0.017832883651291792,0.0021399460381550154,-0.006232442132434445,0.023296547556512854,0.0
0.04,0.01917765043185401,0.0009261338529660335,1.000111136062356,-0.0011638141234875604,0.024099346283930272,0.0028919215540716323,-0.007619267116831113,0.020762510139189217,0.0
0.05,0.024155253204600474,0.0014709665603400267,1.0001765159872409,-0.0018484710958561869,0.030354386405269662,0.003642526368632359,-0.010319670978678018,0.022157195525563805,0.0
0.060000000000000005,0.02912140347356658,0.00214099503262955,1.0002569194039155,-0.0026904537063524936,0.036595034885912425,0.00439140418630949,-0.013146938991828472,0.0235400449083525,0.0
0.07,0.03407374149527994,0.0029360075805143697,1.0003523209096616,-0.0036894959383311503,0.04281832638475566,0.005138199166170679,-0.01607569760819238,0.024902579597309477,0.0
0.08,0.039009911162322705,0.003855752988417454,1.00046269035861,-0.004845282104987665,0.049021300129897395,0.005882556015587687,-0.01908610083113664,0.0262366303442302,0.0
0.09,0.04392756062395305,0.004899940574020185,1.0005879928688823,-0.006157446924147339,0.055201000698532475,0.006624120083823897,-0.028870847642051885,0.03002526313213884,0.0
0.09999999999999999,0.04882434290578549,0.006068240257131735,1.000728188830856,-0.0076255756048091575,0.06135447879566585,0.007362537455479902,-0.023451268257313775,0.031553569673740685,0.0
0.10999999999999999,0.05369791652839294,0.007360282637898116,1.0008832339165479,-0.00924920394542608,0.06747879203147086,0.008097455043776503,-0.026635904584061412,0.032777200660017644,0.0
0.11999999999999998,0.0585942895384303,0.008790434203530397,1.0010548521044236,-0.01104638540627021,0.07363175582249837,0.008835810698699804,-0.02988165495811022,0.03395179690480101,0.0
0.12999999999999998,0.0633661030559868,0.010313921829161746,1.0012376706194994,-0.012960856419277566,0.07962819353892074,0.009555383224670491,-0.03308340359461375,0.03504425544817782,0.0
0.13999999999999999,0.06839473005253649,0.012060820910728284,1.0014472985092875,-0.015156074547762443,0.08594735259092227,0.010313682310910673,-0.029870670334642444,0.03027023048698026,0.0
0.15,0.07296092428545775,0.01377555905986038,1.0016530670871833,-0.017310878056619874,0.09168540149372607,0.011002248179247128,-0.032891646896032155,0.031206862269218736,0.0
0.16,0.07768320815235734,0.015680614501910408,1.0018816737402292,-0.019704841329190113,0.09761959841549302,0.01171435180985916,-0.03602276486280107,0.03210134050915219,0.0
0.17,0.08232170121847562,0.017685516913452933,1.0021222620296144,-0.022224276004096693,0.10344850071159077,0.012413820085390893,-0.039104224514909205,0.032912968508694275,0.0
0.18000000000000002,0.08701409844053912,0.01985218306837229,1.0023822619682046,-0.024946988994127214,0.1093451409678147,0.013121416916137765,-0.04220771806671386,0.03365511370026702,0.0
0.19000000000000003,0.09157231719589455,0.022094133234288174,1.0026512959881146,-0.027764306662509505,0.11507316758992664,0.013808780110791195,-0.039566765370500405,0.035149718299369456,0.0
0.20000000000000004,0.09613285738970445,0.024476799833531074,1.0029372159800238,-0.030758453816163635,0.1208041114176363,0.014496493370116355,-0.04248216228034741,0.035692203223621745,0.0
0.21000000000000005,0.10064721140111409,0.026977376395406732,1.0032372851674487,-0.0339007709987746,0.12647701597681557,0.015177241917217867,-0.04533162615191442,0.03615007679661981,0.0
0.22000000000000006,0.105113138578193,0.029595068816301057,1.0035514082579562,-0.0371902603103103,0.13208906558120678,0.015850687869744813,-0.04809766178737789,0.036522392554599103,0.0
0.23000000000000007,0.1095284110535817,0.032329045331986606,1.0038794854398383,-0.04062587652501618,0.1376374606101181,0.016516495273214173,-0.04611638255441614,0.03832992273716317,0.0
0.24000000000000007,0.11393416392268617,0.035207510437951686,1.0042249012525541,-0.044243062457221975,0.14317389294896243,0.01718086715387549,-0.04866185324743352,0.038505539317259155,0.0
0.25000000000000006,0.11819814790324112,0.03814233648117974,1.0045770803777416,-0.0479310736320097,0.14853217324829687,0.01782386078979562,-0.05100421737154971,0.03860010398496451,0.0
0.26000000000000006,0.12249043006050972,0.041251145967007734,1.004950137516041,-0.0518377188488447,0.1539260140852607,0.01847112169023128,-0.053107627778109144,0.03860612074929187,0.0
0.2700000000000001,0.12668047623729223,0.044442315874545134,1.0053330779049454,-0.05584786122399521,0.15919138140013342,0.019102965768016008,-0.05220951277225881,0.03387611258095513,0.0
0.2800000000000001,0.13084988538131792,0.047778630115313726,1.0057334356138377,-0.060040397347541456,0.16443081545480595,0.019731697854576714,-0.04852854174169525,0.029524698778363168,0.0
0.2900000000000001,0.13487362057325844,0.05115827375372158,1.0061389928504465,-0.0642873827980109,0.16948719022240233,0.020338462826688282,-0.04809861521224671,0.02726497826156218,0.0
0.3000000000000001,0.13887245827149575,0.054680918368583284,1.00656171020423,-0.06871406857531379,0.17451227787667448,0.020941473345200936,-0.05120329674447284,0.026998418361021417,0.0
0.3100000000000001,0.14280332803348006,0.058311851304535776,1.0069974221565443,-0.07327683347021999,0.1794519545032617,0.021534234540391405,-0.054216713984211996,0.026649773378318142,0.0
