time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,dot_phi,dot_theta,dot_psi
0.01,-0.04255234822630882,0.047243811190128326,0.9748548865318298,0.028356298647009132,-0.02117960902955698,0.022690560440603812,0.009972047507540292,0.011690752341180166,0.0037390018964736952,-0.044684845954179764,-0.01968697831034661,-0.05970306321978569,-0.045385111964076116,-0.019090647549331284,-0.0599005043505446
0.02,-0.04255234822630882,0.047243811190128326,0.9748548865318298,0.028356298647009132,-0.02117960902955698,0.022690560440603812,0.009972047507540292,0.011690752341180166,0.0037390018964736952,-0.044684845954179764,-0.01968697831034661,-0.05970306321978569,-0.045385111964076116,-0.019090647549331284,-0.0599005043505446
0.03,-0.04255234822630882,0.047243811190128326,0.9748548865318298,0.028356298647009132,-0.02117960902955698,0.022690560440603812,0.009972047507540292,0.011690752341180166,0.0037390018964736952,-0.044684845954179764,-0.01968697831034661,-0.05970306321978569,-0.045385111964076116,-0.019090647549331284,-0.0599005043505446
0.04,-0.04255234822630882,0.047243811190128326,0.9748548865318298,0.028356298647009132,-0.02117960902955698,0.022690560440603812,0.009972047507540292,0.011690752341180166,0.0037390018964736952,-0.044684845954179764,-0.01968697831034661,-0.05970306321978569,-0.045385111964076116,-0.019090647549331284,-0.0599005043505446
0.05,-0.04255234822630882,0.047243811190128326,0.9748548865318298,0.028356298647009132,-0.02117960902955698,0.022690560440603812,0.009972047507540292,0.011690752341180166,0.0037390018964736952,-0.044684845954179764,-0.01968697831034661,-0.05970306321978569,-0.045385111964076116,-0.019090647549331284,-0.0599005043505446
0.060000000000000005,-0.04207925125956535,0.04639141634106636,0.9751430749893188,0.027112487374257054,-0.0071439360384083555,0.05445321738076915,0.009011858597582986,0.011808561052033872,0.0029858689897948477,-0.022989803925156593,-0.03172054886817933,-0.05459491536021232,-0.023637870823264445,-0.03122726580912312,-0.05488238209551489
0.07,-0.04207925125956535,0.04639141634106636,0.9751430749893188,0.027112487374257054,-0.0071439360384083555,0.05445321738076915,0.009011858597582986,0.011808561052033872,0.0029858689897948477,-0.022989803925156593,-0.03172054886817933,-0.05459491536021232,-0.023637870823264445,-0.03122726580912312,-0.05488238209551489
0.08,-0.04207925125956535,0.04639141634106636,0.9751430749893188,0.027112487374257054,-0.0071439360384083555,0.05445321738076915,0.009011858597582986,0.011808561052033872,0.0029858689897948477,-0.022989803925156593,-0.03172054886817933,-0.05459491536021232,-0.023637870823264445,-0.03122726580912312,-0.05488238209551489
0.09,-0.04207925125956535,0.04639141634106636,0.9751430749893188,0.027112487374257054,-0.0071439360384083555,0.05445321738076915,0.009011858597582986,0.011808561052033872,0.0029858689897948477,-0.022989803925156593,-0.03172054886817933,-0.05459491536021232,-0.023637870823264445,-0.03122726580912312,-0.05488238209551489
0.09999999999999999,-0.04174399748444557,0.04491756111383438,0.9764138460159302,0.019287261599202427,-0.025827826758401715,0.06574559650609751,0.007891233705131673,0.01134298301400594,0.002171536797926207,-0.043115172535181046,-0.02955958992242812,0.09481758624315262,-0.04204229159322631,-0.030306889533049504,0.09458745972752912
0.10999999999999999,-0.04174399748444557,0.04491756111383438,0.9764138460159302,0.019287261599202427,-0.025827826758401715,0.06574559650609751,0.007891233705131673,0.01134298301400594,0.002171536797926207,-0.043115172535181046,-0.02955958992242812,0.09481758624315262,-0.04204229159322631,-0.030306889533049504,0.09458745972752912
0.11999999999999998,-0.04174399748444557,0.04491756111383438,0.9764138460159302,0.019287261599202427,-0.025827826758401715,0.06574559650609751,0.007891233705131673,0.01134298301400594,0.002171536797926207,-0.043115172535181046,-0.02955958992242812,0.09481758624315262,-0.04204229159322631,-0.030306889533049504,0.09458745972752912
0.12999999999999998,-0.04174399748444557,0.04491756111383438,0.9764138460159302,0.019287261599202427,-0.025827826758401715,0.06574559650609751,0.007891233705131673,0.01134298301400594,0.002171536797926207,-0.043115172535181046,-0.02955958992242812,0.09481758624315262,-0.04204229159322631,-0.030306889533049504,0.09458745972752912
0.13999999999999999,-0.0412016361951828,0.04332328215241432,0.9780643582344055,0.020435233703597788,-0.021580059494274655,0.02952486636463644,0.0054150485242108835,0.011187702269080644,0.0011649907654477769,-0.1260896921157837,0.029212160035967844,0.14054684340953827,-0.12451548353031744,0.02845066748901559,0.14071177327591425
0.15,-0.0412016361951828,0.04332328215241432,0.9780643582344055,0.020435233703597788,-0.021580059494274655,0.02952486636463644,0.0054150485242108835,0.011187702269080644,0.0011649907654477769,-0.1260896921157837,0.029212160035967844,0.14054684340953827,-0.12451548353031744,0.02845066748901559,0.14071177327591425
0.16,-0.0412016361951828,0.04332328215241432,0.9780643582344055,0.020435233703597788,-0.021580059494274655,0.02952486636463644,0.0054150485242108835,0.011187702269080644,0.0011649907654477769,-0.1260896921157837,0.029212160035967844,0.14054684340953827,-0.12451548353031744,0.02845066748901559,0.14071177327591425
0.17,-0.0412016361951828,0.04332328215241432,0.9780643582344055,0.020435233703597788,-0.021580059494274655,0.02952486636463644,0.0054150485242108835,0.011187702269080644,0.0011649907654477769,-0.1260896921157837,0.029212160035967844,0.14054684340953827,-0.12451548353031744,0.02845066748901559,0.14071177327591425
0.18000000000000002,-0.0412016361951828,0.04332328215241432,0.9780643582344055,0.020435233703597788,-0.021580059494274655,0.02952486636463644,0.0054150485242108835,0.011187702269080644,0.0011649907654477769,-0.1260896921157837,0.029212160035967844,0.14054684340953827,-0.12451548353031744,0.02845066748901559,0.14071177327591425
0.19000000000000003,-0.040454234927892685,0.04231588542461395,0.9775556325912476,0.035278224844197195,-0.01862454235828303,0.0005984943648269705,-0.008778267838994885,0.018370541965313587,0.0007725471815222879,-0.17558346688747406,0.15878058969974518,-0.009884568862617035,-0.17579067296115064,0.15868770380420621,-0.011279891963318195
0.20000000000000004,-0.04022080451250076,0.042035624384880066,0.9772673845291138,0.031946300392730366,-0.018791452862495166,-0.005018116282067481,-0.008778267838994885,0.018370541965313587,0.0007725471815222879,-0.17558346688747406,0.15878058969974518,-0.009884568862617035,-0.17579067296115064,0.15868770380420621,-0.011279891963318195
0.21000000000000005,-0.04022080451250076,0.042035624384880066,0.9772673845291138,0.031946300392730366,-0.018791452862495166,-0.005018116282067481,-0.008778267838994885,0.018370541965313587,0.0007725471815222879,-0.17558346688747406,0.15878058969974518,-0.009884568862617035,-0.17579067296115064,0.15868770380420621,-0.011279891963318195
0.22000000000000006,-0.04022080451250076,0.042035624384880066,0.9772673845291138,0.031946300392730366,-0.018791452862495166,-0.005018116282067481,-0.008778267838994885,0.018370541965313587,0.0007725471815222879,-0.17558346688747406,0.15878058969974518,-0.009884568862617035,-0.17579067296115064,0.15868770380420621,-0.011279891963318195
0.23000000000000007,-0.04022080451250076,0.042035624384880066,0.9772673845291138,0.031946300392730366,-0.018791452862495166,-0.005018116282067481,-0.008778267838994885,0.018370541965313587,0.0007725471815222879,-0.17558346688747406,0.15878058969974518,-0.009884568862617035,-0.17579067296115064,0.15868770380420621,-0.011279891963318195
0.24000000000000007,-0.03945653513073921,0.04123196750879288,0.9760761857032776,0.03455095011496666,-0.013561979251825661,-0.018113451855303716,-0.01873208617447581,0.021311115656381555,0.00031176277065069803,-0.35212600231170654,0.1094305142760277,0.06275536864995955,-0.3508323364604498,0.1105867859702418,0.06070840213030541
0.25000000000000006,-0.03945653513073921,0.04123196750879288,0.9760761857032776,0.03455095011496666,-0.013561979251825661,-0.018113451855303716,-0.01873208617447581,0.021311115656381555,0.00031176277065069803,-0.35212600231170654,0.1094305142760277,0.06275536864995955,-0.3508323364604498,0.1105867859702418,0.06070840213030541
0.26000000000000006,-0.03945653513073921,0.04123196750879288,0.9760761857032776,0.03455095011496666,-0.013561979251825661,-0.018113451855303716,-0.01873208617447581,0.021311115656381555,0.00031176277065069803,-0.35212600231170654,0.1094305142760277,0.06275536864995955,-0.3508323364604498,0.1105867859702418,0.06070840213030541
0.2700000000000001,-0.03945653513073921,0.04123196750879288,0.9760761857032776,0.03455095011496666,-0.013561979251825661,-0.018113451855303716,-0.01873208617447581,0.021311115656381555,0.00031176277065069803,-0.35212600231170654,0.1094305142760277,0.06275536864995955,-0.3508323364604498,0.1105867859702418,0.06070840213030541
0.2800000000000001,-0.03945653513073921,0.04123196750879288,0.9760761857032776,0.03455095011496666,-0.013561979251825661,-0.018113451855303716,-0.01873208617447581,0.021311115656381555,0.00031176277065069803,-0.35212600231170654,0.1094305142760277,0.06275536864995955,-0.3508323364604498,0.1105867859702418,0.06070840213030541
0.2900000000000001,-0.03868788108229637,0.040420059114694595,0.9746602773666382,0.03203338827310116,-0.013422154248368642,-0.019187380093075915,-0.031545958731331196,0.022668105060017145,-0.0001368659931594608,-0.310660183429718,0.034187439829111106,0.07924685627222061,-0.3088888406566871,0.03666993391387714,0.07814920903675568
0.3000000000000001,-0.03868788108229637,0.040420059114694595,0.9746602773666382,0.03203338827310116,-0.013422154248368642,-0.019187380093075915,-0.031545958731331196,0.022668105060017145,-0.0001368659931594608,-0.310660183429718,0.034187439829111106,0.07924685627222061,-0.3088888406566871,0.03666993391387714,0.07814920903675568
0.3100000000000001,-0.03868788108229637,0.040420059114694595,0.9746602773666382,0.03203338827310116,-0.013422154248368642,-0.019187380093075915,-0.031545958731331196,0.022668105060017145,-0.0001368659931594608,-0.310660183429718,0.034187439829111106,0.07924685627222061,-0.3088888406566871,0.03666993391387714,0.07814920903675568
0.3200000000000001,-0.03868788108229637,0.040420059114694595,0.9746602773666382,0.03203338827310116,-0.013422154248368642,-0.019187380093075915,-0.031545958731331196,0.022668105060017145,-0.0001368659931594608,-0.310660183429718,0.034187439829111106,0.07924685627222061,-0.3088888406566871,0.03666993391387714,0.07814920903675568
0.3300000000000001,-0.03714260086417198,0.04060445725917816,0.9722715020179749,0.03861782050641311,0.032602334142035075,-0.011503408323541821,-0.04913453547438338,0.023705451685555212,-0.0010903281303860605,-0.47662216424942017,0.03318371623754501,-0.018168739974498752,-0.4770910658758968,0.032251314744928275,-0.01978218141544915
0.34000000000000014,-0.03714260086417198,0.04060445725917816,0.9722715020179749,0.03861782050641311,0.032602334142035075,-0.011503408323541821,-0.04913453547438338,0.023705451685555212,-0.0010903281303860605,-0.47662216424942017,0.03318371623754501,-0.018168739974498752,-0.4770910658758968,0.032251314744928275,-0.01978218141544915
0.35000000000000014,-0.03714260086417198,0.04060445725917816,0.9722715020179749,0.03861782050641311,0.032602334142035075,-0.011503408323541821,-0.04913453547438338,0.023705451685555212,-0.0010903281303860605,-0.47662216424942017,0.03318371623754501,-0.018168739974498752,-0.4770910658758968,0.032251314744928275,-0.01978218141544915
0.36000000000000015,-0.03714260086417198,0.04060445725917816,0.9722715020179749,0.03861782050641311,0.032602334142035075,-0.011503408323541821,-0.04913453547438338,0.023705451685555212,-0.0010903281303860605,-0.47662216424942017,0.03318371623754501,-0.018168739974498752,-0.4770910658758968,0.032251314744928275,-0.01978218141544915
0.37000000000000016,-0.03618033230304718,0.04169237241148949,0.9710628390312195,0.026260467365660164,0.03162645230491669,0.0013550181378179198,-0.06274194553713891,0.02324563538306157,-0.0019118008980374534,-0.2910543382167816,0.01391001790761948,0.02766973152756691,-0.2904325654345271,0.01561756213783241,0.02675034570359084
0.38000000000000017,-0.03618033230304718,0.04169237241148949,0.9710628390312195,0.026260467365660164,0.03162645230491669,0.0013550181378179198,-0.06274194553713891,0.02324563538306157,-0.0019118008980374534,-0.2910543382167816,0.01391001790761948,0.02766973152756691,-0.2904325654345271,0.01561756213783241,0.02675034570359084
0.3900000000000002,-0.03618033230304718,0.04169237241148949,0.9710628390312195,0.026260467365660164,0.03162645230491669,0.0013550181378179198,-0.06274194553713891,0.02324563538306157,-0.0019118008980374534,-0.2910543382167816,0.01391001790761948,0.02766973152756691,-0.2904325654345271,0.01561756213783241,0.02675034570359084
