time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi
0.01,0.003899812655879616,3.822628730565156e-05,1.0000045871544767,-4.8036569349378284e-05,0.00490064911603516,0.0005880778939242193,-0.0009497140488143766,0.00022319794705678717,0.0
0.02,0.008897773607984154,0.00019905984291327937,1.0000238871811495,-0.000250145976048438,0.011181272080059266,0.0013417526496071117,-0.0011791256480854773,0.008063374951507525,0.0
0.03,0.013941427097997967,0.0004889892342455177,1.0000586787081094,-0.0006144819943960865,0.017519313980651232,0.002102317677678148,-0.0034097258484068207,0.010217756656949845,0.0
0.04,0.01892851203573924,0.0009021818624173249,1.00010826182349,-0.001133715164468887,0.02378626974194575,0.0028543523690334896,-0.005914262835680288,0.012364128926798707,0.0
0.05,0.023906625433684443,0.0014407499344133757,1.0001728899921296,-0.0018104997638452144,0.03004195153383438,0.0036050341840601257,-0.009032556466846288,0.014500414566404819,0.0
0.060000000000000005,0.02887340439932559,0.0021045233172872556,1.0002525427980744,-0.0026446219971592204,0.03628339005801939,0.004354006806962327,-0.012526631860857108,0.016605798557416868,0.0
0.07,0.03382648902369389,0.002893292299425879,1.000347195075931,-0.0036358183330257032,0.042507619765428994,0.00510091437185148,-0.009041538134897335,0.019564687181678544,0.0
0.08,0.0388128043247464,0.00381657181891641,1.00045798861827,-0.004796045595282252,0.048773608372736574,0.0058528330047283895,-0.012697744854555815,0.02162257712583404,0.0
0.09,0.04373123969097753,0.004855787792961237,1.0005826945351552,-0.0061019629031032014,0.05495429653821975,0.006594515584586369,-0.016617733115822687,0.023583949587811313,0.0
0.09999999999999999,0.04858003555754734,0.00600688315413545,1.0007208259784963,-0.007548471995201676,0.06104747312748866,0.007325696775298639,-0.020737056658768183,0.02544116669257159,0.0
0.10999999999999999,0.053503448505715846,0.007306230080979735,1.0008767476097176,-0.009181279499137072,0.06723441630691068,0.008068129956829281,-0.03874659510770093,0.03284693137297055,0.0
0.11999999999999998,0.05835254461972242,0.008716681501770235,1.0010460017802125,-0.010953705027857367,0.07332797019823623,0.008799356423788346,-0.043604570913674506,0.03454446975311986,0.0
0.12999999999999998,0.06317386107737047,0.010250037881739634,1.0012300045458087,-0.01288057748331612,0.07938661514382768,0.009526393817259322,-0.048537780348039745,0.0361278220124235,0.0
0.13999999999999999,0.0679650762773904,0.011905813983449618,1.001428697678014,-0.014961287098164779,0.08540743373348786,0.010248892048018541,-0.05352527559104213,0.03759304400364344,0.0
0.15,0.07267645657731671,0.013665107367503539,1.0016398128841004,-0.017172080366505943,0.0913279288288943,0.010959351459467317,-0.05507287637746875,0.03679658758882529,0.0
0.16,0.07744795676754015,0.015582489933679767,1.0018698987920416,-0.019581534360114103,0.09732397280657762,0.011678876736789315,-0.060033598224803246,0.03799282415766016,0.0
0.17,0.0821350209550231,0.01760222522063381,1.0021122670264762,-0.022119608575990442,0.10321391137389772,0.012385669364867727,-0.06494918021702413,0.0390550777044091,0.0
0.18000000000000002,0.08682905432999437,0.01976405383920232,1.0023716864607042,-0.02483624253855645,0.10911260768050372,0.013093512921660446,-0.06989479980632132,0.04000107938027962,0.0
0.19000000000000003,0.09143481093590687,0.022024482947732606,1.0026429379537278,-0.027676781531084174,0.11490037212744668,0.0137880446552936,-0.0747622157037967,0.04081333322125364,0.0
0.20000000000000004,0.09595130760070322,0.02437922414096136,1.0029255068969154,-0.03063583658458525,0.12057596922428149,0.014469116306913778,-0.07640203091606494,0.03007831610938052,0.0
0.21000000000000005,0.10042262526326085,0.026849559311740785,1.0032219471174089,-0.033740151314355295,0.12619479271250442,0.015143375125500527,-0.08089019566365359,0.032576884776671235,0.0
0.22000000000000006,0.10493545927553867,0.029488122806170053,1.0035385747367405,-0.03705586799040698,0.13186578718444128,0.01582389446213295,-0.08549829551023211,0.03302402687876787,0.0
0.23000000000000007,0.10935280054817538,0.03221746439853661,1.0038660957278245,-0.04048565978869333,0.13741678194064708,0.01649001383287765,-0.08997871093025343,0.03334430608978067,0.0
0.24000000000000007,0.11367398384449419,0.03503323988616635,1.0042039887863399,-0.04402406762313166,0.1428469410200591,0.017141632922407092,-0.09432075331872639,0.03354124973874886,0.0
0.25000000000000006,0.11798412293699896,0.037991436334878385,1.0045589723601853,-0.04774144691559129,0.14826322154364438,0.017791586585237325,-0.09470692387512193,0.03093607540108442,0.0
0.26000000000000006,0.12223711528469355,0.04106324569340008,1.004927589483208,-0.05160159640117535,0.15360768934976074,0.01843292272197129,-0.09874984620678688,0.03088897637794047,0.0
0.2700000000000001,0.12643078928016968,0.04424768945372554,1.005309722734447,-0.0556032864504587,0.15887761551605611,0.019065313861926732,-0.10311089442730466,0.030721586276129254,0.0
0.2800000000000001,0.13056298900201657,0.047543752511337335,1.0057052503013604,-0.05974524144548347,0.16407029083178412,0.01968843489981409,-0.10729213740792941,0.03043237302619901,0.0
0.2900000000000001,0.13463157479113727,0.05095038340639264,1.0061140460087672,-0.06402614008284255,0.16918302652202466,0.020301963182642956,-0.11134572610483055,0.030021636746546478,0.0
0.3000000000000001,0.13863442382346158,0.054466494573607596,1.0065359793488329,-0.06844461568769358,0.17421315496737627,0.020905578596085155,-0.11518133053457166,0.0304239118042745,0.0
0.3100000000000001,0.14256943067892874,0.05809096260078781,1.0069709155120945,-0.07299925653863779,0.17915803041896075,0.021498963650275288,-0.11898167154812635,0.029769114327023574,0.0
0.3200000000000001,0.14643450790661253,0.06182262849594988,1.007418715419514,-0.07768860620339485,0.18401502970858016,0.022081803565029617,-0.12266821458894038,0.028993905535251354,0.0
