time,throttle,thrust
0.01,12.852020224194497,0.5592070108497732
0.02,7.146373269889862,0.31094738142012984
0.03,7.150801054173293,0.3111400396925751
0.04,7.155309892214057,0.3113362247124551
0.05,7.15993940326944,0.3115376603617784
0.060000000000000005,7.164690048253215,0.3117443666954631
0.07,7.014797339142699,0.3052223528526846
0.08,7.019048766744698,0.3054073376317065
0.09,7.023363858633114,0.3055950925211612
0.09999999999999999,7.027741394761616,0.3057855644353509
0.10999999999999999,6.973133442729887,0.3034095061120996
0.11999999999999998,6.977268160543355,0.3035894127064593
0.12999999999999998,6.98150249088379,0.3037736535628632
0.13999999999999999,6.985838898594581,0.30396233592964095
0.15,7.148465829457905,0.31103843122869357
0.16,7.153991400339262,0.3112788555294572
0.17,7.1595870859547475,0.3115223306074687
0.18000000000000002,7.165357502941806,0.3117734084596973
0.19000000000000003,7.171197067689013,0.31202749501496135
0.20000000000000004,7.3316870325737415,0.31901060832858824
0.21000000000000005,7.3710250068839285,0.32072225137327254
0.22000000000000006,7.378199567997041,0.32103442524199005
0.23000000000000007,7.385429309157798,0.3213490000616059
0.24000000000000007,7.392709381710991,0.3216657648612423
0.25000000000000006,7.483981212620373,0.3256371130887791
0.26000000000000006,7.491847961902183,0.32597940490549315
0.2700000000000001,7.49981802719078,0.3263261921271568
0.2800000000000001,7.50788860375402,0.3266773527164677
0.2900000000000001,7.516056753895108,0.32703275885066996
0.3000000000000001,7.547162936536271,0.32838622664096845
0.3100000000000001,7.555601850720285,0.3287534140475659
0.3200000000000001,7.564125951854894,0.3291243080418574
0.3300000000000001,7.572731725231542,0.3294987556946043
0.34000000000000014,7.569512224760219,0.3293586713184835
0.35000000000000014,7.57829486307896,0.3297408145796925
0.36000000000000015,7.587147242756531,0.33012599237213663
0.37000000000000016,7.596065455723875,0.33051403465098406
0.38000000000000017,7.553176570940553,0.3286478871784481
0.3900000000000002,7.56215360801178,0.3290384889655071
0.4000000000000002,7.571188029803269,0.32943158763144786
0.4100000000000002,7.580275641724759,0.3298270006645531
0.4200000000000002,7.589412188893751,0.3302245429297171
0.4300000000000002,7.581826517102794,0.32989448113604497
0.4400000000000002,7.591039865687866,0.33029536512411056
0.45000000000000023,7.585600899608162,0.33005870910346263
0.46000000000000024,7.594869459811695,0.3304619954161111
0.47000000000000025,7.604167815284649,0.33086657815712334
0.48000000000000026,7.613491450723854,0.3312722608601738
0.49000000000000027,7.616822028951029,0.33141717836437395
0.5000000000000002,7.626189506827983,0.3318247687051448
0.5100000000000002,7.6355692461975115,0.33223289255835114
0.5200000000000002,7.644956713575127,0.33264135266657624
0.5300000000000002,7.6213798278350815,0.3316154937300164
0.5400000000000003,7.630677615728583,0.33202005177495725
0.5500000000000003,7.640047918129087,0.3324277650141786
0.5600000000000003,7.649410326600506,0.33283513477895693
0.5700000000000003,7.658760367836729,0.3332419664303099
0.5800000000000003,7.624465864813511,0.33174977094744806
0.5900000000000003,7.633759505724692,0.3321541485521509
0.6000000000000003,7.643030112754099,0.33255752392467935
0.6100000000000003,7.652273304072739,0.33295970640633143
0.6200000000000003,7.642385391949251,0.3325294713393408
0.6300000000000003,7.651554513670781,0.33292843096285296
0.6400000000000003,7.650860416480739,0.3328982299510188
0.6500000000000004,7.659873340383784,0.3332903932177207
0.6600000000000004,7.669048913959687,0.3336896335692534
0.6700000000000004,7.677895842795623,0.334074574188957
0.6800000000000004,7.649964462030101,0.3328592458845874
0.6900000000000004,7.658895780767899,0.3332478584114264
0.7000000000000004,7.667697654798963,0.3336308386418435
0.7100000000000004,7.6764343428085215,0.3340109825492858
0.7200000000000004,7.665151708758785,0.3335200614371646
0.7300000000000004,7.6737424488391435,0.3338938549729296
0.7400000000000004,7.682257795176398,0.33426436803535403
0.7500000000000004,7.690694342280133,0.3346314524474133
0.7600000000000005,7.699048782664045,0.33499496429636105
0.7700000000000005,7.680459957893149,0.3341861419513904
0.7800000000000005,7.688634822209531,0.33454184022751515
0.7900000000000005,7.696718606816835,0.3348935755148666
0.8000000000000005,7.704708318540582,0.3352412175767875
0.8100000000000005,7.653382166859134,0.33300795437306396
0.8200000000000005,7.665222389128554,0.33352313682590623
0.8300000000000005,7.672911593575413,0.33385770345119414
0.8400000000000005,7.680547468101087,0.3341899496268333
0.8500000000000005,7.687972989883289,0.334513043099096
0.8600000000000005,7.695339579987354,0.3348335723824607
0.8700000000000006,7.732778806799539,0.33646259861716543
0.8800000000000006,7.740005162684618,0.3367770261393245
0.8900000000000006,7.7469774451970554,0.337080398620426
0.9000000000000006,7.753875296404581,0.3373805325050417
0.9100000000000006,7.709189577652336,0.3354362026039671
0.9200000000000006,7.715839038378299,0.33572552871701883
0.9300000000000006,7.722362120555778,0.3360093559459185
0.9400000000000006,7.728756792095625,0.33628759587199897
0.9500000000000006,7.7455404982221046,0.3370178753121371
0.9600000000000006,7.751674797543554,0.33728478612673013
0.9700000000000006,7.757674916644567,0.33754585859694797
0.9800000000000006,7.763539070740527,0.33780101506464405
0.9900000000000007,7.76926553161419,0.33805018033298695
1.0000000000000007,7.727450033176883,0.33623073720417057
1.0100000000000007,7.733697518663789,0.3365025728863058
1.0200000000000007,7.738985795311888,0.33673267222674746
1.0300000000000007,7.744175669320518,0.33695848994881966
1.0400000000000007,7.749122707110944,0.33717374157207314
1.0500000000000007,7.743163502600359,0.33691444934538234
1.0600000000000007,7.7478515682779,0.33711843277743997
1.0700000000000007,7.752403904405852,0.33731651045192906
1.0800000000000007,7.756766903375833,0.3375063498366937
1.0900000000000007,7.760991153327609,0.33769015208314274
1.1000000000000008,7.699843017852463,0.3350295224341385
1.1100000000000008,7.703709718093483,0.33519776725836953
1.1200000000000008,7.707413597880135,0.3353589275668587
1.1300000000000008,7.710953330931387,0.3355129456515074
1.1400000000000008,7.714327625448992,0.3356597653046048
1.1500000000000008,7.672993884127358,0.3338612840130647
1.1600000000000008,7.675977737649104,0.3339911151041774
1.1700000000000008,7.678788162652484,0.33411340010979845
1.1800000000000008,7.6814284379519755,0.33422828169512847
1.1900000000000008,7.5922985419841975,0.33035013165863364
1.2000000000000008,7.594474543625826,0.3304448121331732
1.2100000000000009,7.59646745649832,0.3305315261929763
1.2200000000000009,7.598277142626171,0.33061026783456093
1.2300000000000009,7.58926162389038,0.33021799166353444
1.2400000000000009,7.5766097315181655,0.3296674924586126
1.2500000000000009,7.593571523269481,0.3304055206206017
1.260000000000001,7.594554354640434,0.33044828480736244
1.270000000000001,7.595344387709697,0.3304826601058313
1.280000000000001,7.595940355448376,0.3305085913860422
1.290000000000001,7.602322583546712,0.3307862898828679
1.300000000000001,7.602482525453611,0.3307932491495128
1.310000000000001,7.602418481752654,0.3307904625302926
1.320000000000001,7.602203059307778,0.33078108923805
1.330000000000001,7.583042791211884,0.3299474026998967
1.340000000000001,7.582449644992114,0.32992159418740075
1.350000000000001,7.581568166936242,0.32988324000648944
